order_id,order_date,customer_id,segment,region,country,category,product,quantity,unit_price,discount,sales,profit,ship_mode
ORD-101504,2024-05-05 18:31:49,CUST-2006,Home Office,Asia,Singapore,Furniture,Lamp,10,254.12,0.0,2541.2,1022.2,Standard
ORD-103801,2024-07-29 15:25:59,CUST-2695,Consumer,North America,United States,Technology,Headphones,6,461.75,0.15,2354.92,505.39,Express
ORD-104179,2024-11-13 18:55:02,CUST-1338,Corporate,Asia,Japan,Technology,Headphones,3,338.4,0.0,1015.2,372.05,Standard
ORD-102451,2024-10-31 18:59:17,CUST-2088,Consumer,Asia,India,Technology,Laptop,4,379.3,0.0,1517.2,493.02,Standard
ORD-101702,2023-04-24 05:36:31,CUST-2388,Home Office,North America,United States,Technology,Smartphone,3,445.19,0.0,1335.57,511.63,Standard
ORD-108521,2022-03-30 04:22:34,CUST-2234,Corporate,North America,Canada,Furniture,Office Chair,6,273.34,0.0,1640.04,648.08,Economy
ORD-105847,2024-09-21 14:59:50,CUST-2792,,North America,United States,Office Supplies,Binder,3,13.64,0.1,36.83,11.09,Economy
ORD-107310,2024-12-13 07:44:42,CUST-2422,Consumer,North America,Canada,Office Supplies,Paper (Ream),5,10.4,0.0,52.0,18.18,Economy
ORD-104009,2023-08-14 10:01:17,CUST-1746,Consumer,Europe,United Kingdom,Office Supplies,Notebook,5,9.92,0.1,44.64,11.81,Standard
ORD-100909,2023-08-03 19:17:25,CUST-2122,Corporate,North America,Canada,Furniture,Office Chair,10,470.75,0.2,3766.0,513.38,Standard
ORD-108145,2023-09-13 17:16:21,CUST-2222,Home Office,Europe,Germany,Technology,Keyboard,2,347.2,0.0,694.4,235.87,Standard
ORD-105266,2022-09-12 02:27:58,CUST-1887,Consumer,North America,Mexico,Technology,Monitor,6,335.41,0.15,1710.59,410.16,Express
ORD-105881,2024-07-28 10:24:37,CUST-1850,Corporate,North America,Mexico,Technology,Keyboard,3,527.82,0.0,1583.46,489.13,Economy
ORD-103128,2023-11-19 17:06:45,CUST-1764,Consumer,Europe,Germany,Office Supplies,Pens (Pack),11,7.92,0.1,78.41,13.63,Standard
ORD-102308,2024-07-02 01:14:50,CUST-1275,Corporate,Europe,Spain,Office Supplies,Binder,10,9.69,0.15,82.36,18.16,Standard
ORD-104816,2024-11-03 08:58:00,CUST-2622,Corporate,North America,Mexico,Technology,Headphones,8,266.53,0.15,1812.4,419.7,Express
ORD-108917,2022-04-15 04:54:22,CUST-2909,Home Office,North America,Canada,Furniture,Desk,2,174.24,0.0,348.48,151.2,Standard
ORD-102582,2024-05-14 04:16:24,CUST-2134,Consumer,North America,United States,Furniture,Office Chair,11,242.17,0.15,2264.29,425.21,Same Day
ORD-103857,2022-09-30 11:50:08,CUST-2348,Consumer,Europe,France,Office Supplies,Binder,1,13.57,0.0,13.57,5.0,Express
ORD-102337,2022-03-07 14:47:16,CUST-2525,Consumer,North America,Mexico,Office Supplies,Binder,4,9.14,0.1,32.9,8.45,Standard
ORD-105389,2022-02-01 17:09:08,CUST-2216,Home Office,Oceania,New Zealand,Furniture,Sofa,9,220.45,0.15,1686.44,293.12,Standard
ORD-104633,2022-12-06 01:55:30,CUST-2751,Corporate,North America,Mexico,Technology,Headphones,2,554.87,0.0,1109.74,381.43,Express
ORD-104321,2022-12-12 10:50:59,CUST-2321,Consumer,Europe,United Kingdom,Furniture,Office Chair,2,277.91,0.1,500.24,152.16,Express
ORD-105471,2023-12-25 09:03:40,CUST-2883,Corporate,North America,Mexico,Office Supplies,Paper (Ream),2,10.03,0.15,17.05,3.85,Standard
ORD-102590,2022-03-04 21:14:45,CUST-1656,Home Office,Asia,Japan,Office Supplies,Paper (Ream),1,16.63,0.0,16.63,5.32,Standard
ORD-105845,2024-02-05 20:05:53,CUST-1373,Consumer,Asia,India,Office Supplies,Paper (Ream),1,12.66,0.0,12.66,4.27,Standard
ORD-105116,2022-02-09 13:27:04,CUST-2109,Consumer,Europe,France,Furniture,Lamp,3,332.28,0.2,797.47,122.92,Same Day
ORD-102473,2023-05-27 19:14:25,CUST-1216,Consumer,Europe,Germany,Office Supplies,Pens (Pack),9,16.57,0.15,126.76,21.38,Express
ORD-104452,2024-04-01 06:38:31,CUST-1127,Consumer,Europe,Germany,Office Supplies,Notebook,2,10.43,0.15,17.73,2.78,Economy
ORD-107315,2023-12-24 08:46:52,CUST-2659,Corporate,North America,Canada,Technology,Headphones,2,627.96,0.3,879.14,19.34,Standard
ORD-102210,2022-07-01 03:56:13,CUST-1977,Consumer,Oceania,Australia,Office Supplies,Stapler,8,15.04,0.0,120.32,31.89,Standard
ORD-104655,2024-03-29 13:24:53,CUST-2299,Corporate,Asia,India,Office Supplies,Paper (Ream),7,18.27,0.15,108.71,17.78,Standard
ORD-103227,2023-08-14 05:00:28,CUST-2997,CORPORATE, North America ,Mexico,Furniture,Office Chair,1,193.26,0.0,193.26,81.44,Express
ORD-101308,2023-04-26 17:19:32,CUST-1997,Consumer,North America,Canada,Office Supplies,Binder,5,16.74,0.0,83.7,24.77,Economy
ORD-105561,2022-07-10 18:38:29,CUST-2123,Home Office,North America,United States,Office Supplies,Notebook,11,20.68,0.15,193.36,35.47,Standard
ORD-108234,2023-04-08 00:22:01,CUST-2779,Consumer,Asia,Japan,Office Supplies,Paper (Ream),10,17.53,0.0,175.3,49.95,Standard
ORD-109545,2022-01-07 23:56:36,CUST-1102,Home Office,North America,Canada,Office Supplies,Pens (Pack),7,13.82,0.1,87.07,18.32,Economy
ORD-100313,2024-12-14 10:43:48,CUST-2752,Home Office,North America,Canada,Office Supplies,Pens (Pack),7,17.64,0.1,111.13,26.32,Express
ORD-105748,2022-12-20 22:13:44,CUST-1933,Consumer,Oceania,Australia,Office Supplies,Stapler,2,11.24,0.0,22.48,6.94,Express
ORD-105052,2024-03-23 23:49:44,CUST-2456,Corporate,Europe,United Kingdom,Office Supplies,Pens (Pack),8,9.65,0.15,65.62,14.64,Standard
ORD-108747,2024-02-05 14:34:34,CUST-1977,Consumer,Asia,India,Technology,Monitor,5,435.93,0.0,2179.65,683.69,Same Day
ORD-105161,2023-03-29 18:24:30,CUST-1158,CONSUMER, Oceania ,Australia,Technology,Keyboard,6,562.05,0.15,2866.45,489.03,Standard
ORD-103790,2024-06-04 16:59:27,CUST-1363,Corporate,North America,Mexico,Furniture,Office Chair,11,172.99,0.0,1902.89,507.15,Standard
ORD-106326,2023-06-29 00:02:46,CUST-1928,Consumer,Asia,India,Office Supplies,Stapler,6,11.01,0.3,46.24,0.8,Economy
ORD-105581,2022-03-07 01:01:51,CUST-2076,Consumer,North America,Canada,Furniture,Lamp,7,208.89,0.1,1316.01,417.31,Standard
ORD-102969,2024-03-05 11:43:33,CUST-2547,Corporate,North America,United States,Technology,Smartphone,6,495.32,0.0,2971.92,1085.49,Same Day
ORD-104135,2022-03-16 06:03:04,CUST-2235,Home Office,North America,Mexico,Office Supplies,Binder,10,9.33,0.0,93.3,18.24,Express
ORD-100227,2022-05-12 16:25:47,CUST-2599,Consumer,Europe,Spain,Office Supplies,Paper (Ream),8,5.14,0.0,41.12,16.49,Standard
ORD-105401,2022-11-14 20:56:14,CUST-2957,Consumer,North America,Canada,Office Supplies,Binder,5,7.83,0.2,31.32,3.31,Standard
ORD-102400,2024-02-11 12:45:23,CUST-2878,Consumer,Europe,Spain,Office Supplies,Stapler,2,12.4,0.1,22.32,3.99,Economy
ORD-109311,2024-01-06 23:09:36,CUST-2030,Corporate,Europe,United Kingdom,Office Supplies,Paper (Ream),4,9.73,0.2,31.14,6.09,Standard
ORD-107913,2022-07-31 20:09:51,CUST-2986,Consumer,Asia,India,Office Supplies,Binder,9,13.4,0.0,120.6,41.3,Express
ORD-102807,2023-07-01 04:40:08,CUST-2741,Consumer,Asia,India,Office Supplies,Stapler,3,7.06,0.1,19.06,4.07,Same Day
ORD-106026,2023-10-29 17:06:05,CUST-2282,Consumer,North America,United States,Office Supplies,Binder,3,11.07,0.1,29.89,6.76,Same Day
ORD-106860,2023-01-14 10:23:29,CUST-1854,Corporate,North America,Canada,Office Supplies,Notebook,4,10.83,0.0,43.32,13.23,Standard
ORD-107177,2023-12-09 14:48:06,CUST-2330,Consumer,Oceania,New Zealand,Technology,Headphones,7,487.71,0.0,3413.97,1206.58,Standard
ORD-102967,2024-06-15 06:56:40,CUST-2406,Corporate,North America,Mexico,Furniture,Desk,3,165.37,0.2,396.89,46.87,Express
ORD-101301,2022-11-14 21:55:47,CUST-1408,Corporate,Europe,France,Office Supplies,Paper (Ream),10,12.68,0.1,114.12,33.28,Express
ORD-105349,2023-12-20 22:26:54,CUST-1762,Home Office,North America,United States,Technology,Laptop,5,643.55,0.0,3217.75,1130.77,Standard
ORD-102187,2022-09-13 10:53:10,CUST-1903,Consumer,Europe,Germany,Office Supplies,Pens (Pack),6,18.73,0.0,112.38,37.6,Standard
ORD-108328,2022-02-24 04:08:37,CUST-2827,Consumer,Asia,Singapore,Technology,Smartphone,3,334.05,0.1,901.94,223.38,Standard
ORD-104915,2023-11-26 10:23:17,CUST-1855,Consumer,Asia,Japan,Office Supplies,Binder,4,14.04,0.15,47.74,13.65,Same Day
ORD-108368,2023-05-24 13:45:09,CUST-1405,CORPORATE, North America ,United States,Office Supplies,Stapler,2,9.81,0.1,17.66,4.54,Standard
ORD-104780,2024-05-11 11:54:35,CUST-1108,Corporate,North America,Canada,Office Supplies,Notebook,3,10.79,0.0,32.37,13.83,Economy
ORD-107166,2023-03-24 09:58:24,CUST-1409,Consumer,Asia,India,Office Supplies,Pens (Pack),10,14.47,0.15,123.0,24.68,Economy
ORD-107957,2024-06-02 08:04:52,CUST-1802,,North America,Mexico,Technology,Smartphone,10,457.3,0.15,3887.05,651.05,
ORD-103342,2024-11-15 18:44:59,CUST-1530,Corporate,North America,United States,Technology,Keyboard,8,396.06,0.0,3168.48,1166.24,Express
ORD-108478,2023-06-12 23:53:15,CUST-1108,Corporate,North America,Mexico,Technology,Keyboard,11,289.13,0.0,3180.43,1215.77,Standard
ORD-106085,2023-10-01 10:02:39,CUST-1729,Consumer,Asia,India,Technology,Monitor,1,223.72,0.0,223.72,90.02,Standard
ORD-104326,2024-08-25 13:42:29,CUST-1333,Corporate,North America,Mexico,Office Supplies,Notebook,11,13.54,0.15,126.6,13.56,Express
ORD-103809,2023-11-18 02:23:03,CUST-1267,Corporate,Asia,India,Furniture,Office Chair,8,167.47,0.0,1339.76,585.76,Standard
ORD-101815,2024-06-10 12:33:14,CUST-2239,Consumer,Europe,United Kingdom,Office Supplies,Pens (Pack),5,26.38,0.2,105.52,21.28,Standard
ORD-109531,2023-01-07 00:08:02,CUST-1479,Corporate,Europe,Spain,Furniture,Sofa,5,125.47,0.15,533.25,152.85,Economy
ORD-109718,2022-01-24 02:53:25,CUST-2856,Home Office,Asia,Japan,Furniture,Office Chair,3,214.66,0.3,450.79,46.91,Same Day
ORD-105760,2024-08-24 20:26:44,CUST-1171,Consumer,North America,Canada,Technology,Headphones,7,503.72,0.0,3526.04,992.89,Standard
ORD-108306,2023-01-31 22:14:09,CUST-2693,Consumer,Europe,Spain,Furniture,Bookcase,3,128.6,0.1,347.22,83.45,Express
ORD-105538,2024-03-15 08:26:05,CUST-2542,Consumer,North America,Canada,Furniture,Bookcase,3,173.11,0.1,467.4,96.88,Same Day
ORD-107872,2024-02-02 08:41:56,CUST-1061,Consumer,North America,Canada,Office Supplies,Stapler,4,14.48,0.0,57.92,18.6,Standard
ORD-103804,2022-04-29 12:00:30,CUST-2152,Consumer,North America,Canada,Furniture,Lamp,1,250.48,0.1,225.43,70.77,Standard
ORD-105755,2022-09-30 01:19:17,CUST-1872,Consumer,Europe,United Kingdom,Technology,Keyboard,11,584.48,0.3,4500.5,107.08,Standard
ORD-108256,2022-06-27 08:50:50,CUST-2311,CONSUMER, Asia ,Japan,Furniture,Office Chair,7,164.34,0.1,1035.34,314.96,Same Day
ORD-106535,2024-01-13 02:16:15,CUST-1485,Consumer,North America,Canada,Technology,Laptop,11,306.08,0.0,3366.88,877.41,Express
ORD-103457,2023-02-07 15:42:28,CUST-1026,Consumer,Oceania,New Zealand,Technology,Keyboard,1,556.17,0.0,556.17,160.79,Standard
ORD-107846,2022-08-27 17:29:54,CUST-1203,Corporate,Europe,France,Office Supplies,Binder,7,11.99,0.1,75.54,17.15,Express
ORD-107954,2022-08-03 16:02:59,CUST-1248,Home Office,Asia,Japan,Furniture,Office Chair,6,253.27,0.15,1291.68,262.04,Standard
ORD-106955,2024-08-22 03:57:15,CUST-2610,Consumer,Europe,France,Furniture,Office Chair,8,148.98,0.1,1072.66,298.38,Economy
ORD-100578,2023-04-21 19:19:48,CUST-2347,Corporate,Asia,Japan,Furniture,Bookcase,6,131.89,0.0,791.34,275.11,Express
ORD-104486,2022-07-11 10:08:23,CUST-1482,Home Office,Asia,Singapore,Office Supplies,Notebook,5,20.53,0.1,92.38,27.14,Express
ORD-104901,2023-06-22 07:16:40,CUST-2287,Home Office,North America,United States,Furniture,Sofa,4,270.0,0.0,1080.0,339.8,Economy
ORD-104676,2024-01-16 01:13:00,CUST-1023,Corporate,North America,Mexico,Office Supplies,Binder,8,11.46,0.15,77.93,11.99,Standard
ORD-109808,2022-11-23 22:23:12,CUST-2865,Consumer,Europe,Spain,Technology,Laptop,10,386.58,0.3,2706.06,219.7,Same Day
ORD-104608,2024-04-14 03:42:40,CUST-2551,Consumer,North America,Mexico,Technology,Headphones,3,520.1,0.0,1560.3,551.71,Standard
ORD-106075,2022-08-24 02:09:29,CUST-2147,Home Office,Europe,France,Technology,Smartphone,3,491.66,0.0,1474.98,508.57,Express
ORD-107773,2023-06-26 22:25:59,CUST-2442,Consumer,Oceania,New Zealand,Technology,Headphones,2,422.89,0.1,761.2,215.18,Economy
ORD-108059,2023-07-20 18:43:48,CUST-2194,Consumer,Asia,Singapore,Office Supplies,Pens (Pack),7,18.12,0.0,126.84,42.59,Standard
ORD-103588,2022-11-05 07:46:10,CUST-1366,,Asia,India,Technology,Smartphone,9,255.37,0.0,2298.33,,
ORD-102605,2022-06-27 11:24:14,CUST-1360,Consumer,North America,Mexico,Furniture,Office Chair,2,499.97,0.0,999.94,263.39,Same Day
ORD-100797,2023-02-06 10:23:07,CUST-1956,Home Office,North America,Mexico,Office Supplies,Pens (Pack),3,17.87,0.3,37.53,3.65,Standard
ORD-102553,2024-12-31 00:00:00,CUST-1795,Consumer,Oceania,Australia,Furniture,Sofa,3,318.22,0.3,668.26,39.29,Express
ORD-107945,2023-05-01 10:01:34,CUST-1390,Consumer,North America,United States,Furniture,Sofa,4,145.08,0.15,493.27,122.68,Standard
ORD-108418,2022-07-01 12:59:20,CUST-1077,,North America,Mexico,Technology,Headphones,7,548.45,0.0,3839.15,,
ORD-108518,2022-01-13 20:56:37,CUST-1306,Home Office,Europe,France,Furniture,Desk,6,195.26,0.1,1054.4,138.45,Standard
ORD-105515,2024-11-19 20:59:18,CUST-1070,Home Office,Oceania,Australia,Technology,Keyboard,4,470.32,0.15,1599.09,433.58,Standard
ORD-106364,2023-12-17 23:06:25,CUST-1935,Corporate,Asia,India,Office Supplies,Binder,3,10.19,0.0,30.57,10.38,Standard
ORD-100075,2024-03-09 17:13:40,CUST-2116,Corporate,North America,Canada,Office Supplies,Binder,9,9.0,0.1,72.9,21.77,Standard
ORD-106408,2023-12-01 19:46:08,CUST-2197,Consumer,Europe,Spain,Furniture,Office Chair,11,170.77,0.0,1878.47,608.25,Same Day
ORD-109507,2022-04-14 09:55:10,CUST-1183,Consumer,North America,Mexico,Technology,Keyboard,6,497.77,0.2,2389.3,326.15,Same Day
ORD-101309,2023-11-17 13:04:18,CUST-2804,Consumer,Oceania,Australia,Office Supplies,Paper (Ream),8,15.14,0.1,109.01,37.39,Same Day
ORD-103902,2023-02-27 00:47:22,CUST-1904,Corporate,Asia,Singapore,Technology,Keyboard,1,605.77,0.1,545.19,148.24,Standard
ORD-106176,2024-01-29 19:10:54,CUST-2000,HOME OFFICE, Asia ,Singapore,Technology,Monitor,11,268.96,0.1,2662.7,613.84,Standard
ORD-100901,2023-10-13 00:17:53,CUST-2226,Consumer,North America,Canada,Technology,Laptop,8,297.65,0.1,2143.08,582.38,Standard
ORD-104099,2022-08-10 00:52:20,CUST-2757,Corporate,Oceania,New Zealand,Technology,Smartphone,10,384.5,0.1,3460.5,500.95,Express
ORD-100931,2023-10-24 02:30:12,CUST-2585,Corporate,North America,Mexico,Furniture,Desk,2,385.55,0.2,616.88,41.16,Same Day
ORD-109102,2024-11-06 06:21:29,CUST-1368,Home Office,Europe,France,Furniture,Lamp,10,194.77,0.2,1558.16,171.85,Standard
ORD-107425,2023-11-28 13:53:26,CUST-2817,Consumer,North America,Mexico,Office Supplies,Paper (Ream),1,11.12,0.15,9.45,2.28,Economy
ORD-106681,2022-02-19 15:42:06,CUST-2881,Corporate,Asia,India,Office Supplies,Paper (Ream),5,10.16,0.0,50.8,18.93,Express
ORD-101091,2024-08-23 20:02:23,CUST-2142,Consumer,Europe,Spain,Office Supplies,Paper (Ream),9,13.12,0.0,118.08,33.44,Express
ORD-105074,2023-03-17 13:54:11,CUST-2578,Consumer,Oceania,Australia,Technology,Laptop,2,581.66,0.2,930.66,41.02,Economy
ORD-102986,2023-09-17 15:02:04,CUST-1205,Corporate,North America,Mexico,Technology,Headphones,2,429.86,0.0,859.72,361.12,Standard
ORD-104481,2022-05-21 23:37:02,CUST-2450,Corporate,Europe,France,Technology,Headphones,10,629.9,0.1,5669.1,636.13,Standard
ORD-109221,2023-04-29 09:40:49,CUST-2934,Corporate,North America,United States,Office Supplies,Pens (Pack),4,7.29,0.0,29.16,8.7,Express
ORD-108426,2023-05-21 21:26:26,CUST-2472,Consumer,Asia,Singapore,Technology,Headphones,5,848.91,0.2,3395.64,448.85,Standard
ORD-107482,2024-10-07 18:55:27,CUST-1111,Corporate,Europe,France,Office Supplies,Pens (Pack),2,9.29,0.15,15.79,2.52,Economy
ORD-103165,2023-12-02 21:48:25,CUST-1488,Consumer,Europe,Germany,Technology,Laptop,5,699.36,0.1,3147.12,801.53,Express
ORD-109123,2024-01-18 15:48:59,CUST-1455,Home Office,North America,Mexico,Office Supplies,Stapler,2,13.08,0.0,26.16,10.17,Standard
ORD-107379,2022-05-02 09:50:42,CUST-2828,Corporate,North America,United States,Office Supplies,Paper (Ream),6,14.21,0.1,76.73,20.67,Express
ORD-107894,2022-05-17 14:37:32,CUST-1791,Corporate,North America,Mexico,Furniture,Bookcase,7,157.06,0.15,934.51,209.81,Express
ORD-100452,2022-03-17 01:52:17,CUST-2172,Corporate,Asia,Singapore,Office Supplies,Paper (Ream),11,14.02,0.15,131.09,29.87,Standard
ORD-107681,2024-09-05 23:22:53,CUST-1551,Corporate,Europe,United Kingdom,Furniture,Lamp,9,302.79,0.0,2725.11,680.88,Express
ORD-100413,2024-10-14 04:13:52,CUST-2740,Corporate,Asia,Japan,Office Supplies,Pens (Pack),10,11.06,0.15,94.01,14.96,Express
ORD-105433,2022-09-06 09:53:37,CUST-1633,Corporate,Europe,France,Office Supplies,Binder,2,7.87,0.0,15.74,5.59,Standard
ORD-106701,2022-04-14 07:53:06,CUST-1146,Home Office,Europe,France,Office Supplies,Stapler,3,14.45,0.3,30.34,3.29,Standard
ORD-103823,2023-04-20 01:19:06,CUST-2944,Corporate,North America,Mexico,Furniture,Lamp,10,343.23,0.0,3432.3,1178.39,Express
ORD-108845,2022-04-12 17:42:30,CUST-2310,Consumer,Europe,Germany,Furniture,Bookcase,5,116.91,0.0,584.55,183.78,Standard
ORD-108358,2022-12-31 20:34:02,CUST-2440,Consumer,Asia,Japan,Furniture,Desk,9,264.62,0.0,2381.58,1120.66,Economy
ORD-100563,2022-09-12 08:11:01,CUST-1587,Consumer,Europe,Spain,Office Supplies,Binder,6,11.07,0.1,59.78,14.68,Standard
ORD-109030,2022-03-14 07:40:52,CUST-1018,Corporate,North America,United States,Furniture,Lamp,8,386.61,0.15,2628.95,678.48,Economy
ORD-104250,2022-02-27 07:24:11,CUST-1670,Home Office,North America,United States,Furniture,Office Chair,5,227.08,0.2,908.32,109.19,Express
ORD-108070,2023-07-19 13:50:32,CUST-2618,Corporate,Europe,France,Office Supplies,Binder,11,10.9,0.0,119.9,40.8,Standard
ORD-108716,2023-05-01 09:02:31,CUST-2268,Home Office,North America,United States,Technology,Headphones,2,423.76,0.0,847.52,343.75,Economy
ORD-101114,2023-04-12 09:08:05,CUST-2725,Home Office,Oceania,New Zealand,Technology,Smartphone,11,351.17,0.0,3862.87,1436.69,Economy
ORD-104570,2022-03-17 08:29:17,CUST-1966,Consumer,North America,United States,Office Supplies,Paper (Ream),1,11.94,0.0,11.94,3.71,Express
ORD-105642,2024-06-09 05:25:12,CUST-2989,Home Office,Asia,Singapore,Office Supplies,Binder,10,10.96,0.15,93.16,18.21,Standard
ORD-107184,2023-02-25 02:24:31,CUST-2336,Home Office,North America,Canada,Office Supplies,Paper (Ream),2,13.06,0.1,23.51,6.35,Standard
ORD-103303,2022-06-30 11:14:26,CUST-2347,Home Office,Oceania,New Zealand,Furniture,Desk,9,245.88,0.0,2212.92,901.92,Express
ORD-105140,2024-07-08 04:46:29,CUST-2744,Consumer,Europe,United Kingdom,Technology,Headphones,6,447.2,0.1,2414.88,664.12,Same Day
ORD-101537,2024-10-30 22:14:21,CUST-2181,Consumer,Asia,Singapore,Office Supplies,Binder,7,9.59,0.0,67.13,25.81,Standard
ORD-106491,2022-08-03 16:43:08,CUST-1578,Consumer,Europe,Spain,Furniture,Sofa,7,278.28,0.1,1753.16,600.58,Express
ORD-106752,2022-10-12 03:28:13,CUST-1177,Corporate,Asia,Singapore,Office Supplies,Paper (Ream),5,11.08,0.1,49.86,13.55,Same Day
ORD-105655,2023-02-20 05:42:43,CUST-1226,Home Office,North America,United States,Furniture,Desk,4,170.04,0.0,680.16,200.13,Economy
ORD-106864,2022-02-12 15:09:38,CUST-2683,Consumer,Europe,Spain,Office Supplies,Binder,10,14.07,0.1,126.63,36.55,Express
ORD-100442,2022-07-19 00:43:22,CUST-2623,Corporate,Asia,India,Office Supplies,Binder,1,7.53,0.1,6.78,1.36,Standard
ORD-100309,2024-10-19 17:01:22,CUST-2779,Home Office,North America,Canada,Technology,Monitor,4,632.9,0.0,2531.6,856.14,Standard
ORD-107162,2023-06-25 10:34:37,CUST-1320,Consumer,Europe,Germany,Technology,Smartphone,1,842.97,0.2,674.38,108.98,Express
ORD-106320,2023-04-15 22:08:49,CUST-1658,Corporate,North America,United States,Office Supplies,Notebook,3,8.47,0.0,25.41,9.97,Express
ORD-103830,2024-11-10 23:44:18,CUST-2782,Consumer,Europe,France,Office Supplies,Paper (Ream),3,12.09,0.0,36.27,11.41,Express
ORD-108094,2024-04-26 15:17:35,CUST-1717,Corporate,North America,Mexico,Technology,Laptop,1,431.49,0.15,366.77,96.58,Standard
ORD-108293,2024-02-25 17:57:03,CUST-1533,Consumer,North America,Canada,Technology,Headphones,2,170.94,0.0,341.88,94.45,Standard
ORD-101582,2023-02-03 21:01:30,CUST-2680,Corporate,Europe,Germany,Technology,Keyboard,2,532.31,0.1,958.16,207.31,Express
ORD-103164,2022-10-09 15:08:09,CUST-1326,Corporate,Europe,Spain,Technology,Keyboard,10,554.77,0.2,4438.16,891.11,Standard
ORD-101330,2024-05-23 21:05:48,CUST-1208,Home Office,Asia,Singapore,Technology,Smartphone,4,483.1,0.0,1932.4,631.64,Standard
ORD-103552,2022-07-13 07:42:38,CUST-2096,Home Office,North America,Mexico,Technology,Monitor,6,368.25,0.0,2209.5,548.46,Express
ORD-106828,2022-04-13 19:42:24,CUST-1400,Corporate,Europe,France,Office Supplies,Stapler,10,9.85,0.0,98.5,29.75,Express
ORD-103279,2022-04-05 02:44:54,CUST-2012,CORPORATE, North America ,Mexico,Technology,Headphones,9,608.74,0.0,5478.66,1784.46,Standard
ORD-106167,2023-03-03 23:04:40,CUST-1052,Home Office,Europe,France,Office Supplies,Stapler,8,8.4,0.15,57.12,12.19,Standard
ORD-100153,2024-08-04 01:48:48,CUST-1949,Corporate,Europe,France,Technology,Smartphone,2,504.3,0.1,907.74,269.36,Express
ORD-107702,2024-03-20 03:35:50,CUST-1574,Home Office,Europe,France,Technology,Monitor,3,260.98,0.2,626.35,79.96,Express
ORD-103702,2023-03-21 17:31:42,CUST-2492,Corporate,Europe,Germany,Office Supplies,Paper (Ream),8,12.05,0.1,86.76,16.01,Economy
ORD-108924,2022-03-21 23:15:54,CUST-2684,Home Office,Europe,Spain,Furniture,Bookcase,9,143.38,0.0,1290.42,414.36,Express
